time_s,true_SOC,true_temperature_C,true_voltage_V,true_current_A
14.8371590588501,0.462637925489069,319.066952130089,791.659072884952,-86.1749478932153
14.8450480504555,0.462601420783772,319.068661674094,791.299733673329,-86.5125681810434
14.8529370420609,0.462564781187872,319.070386418977,791.009819361146,-86.7843246024339
14.8608260336663,0.462528023069367,319.072123420901,790.719890266069,-87.0560810238244
14.871265663199,0.462479204211546,319.074439445071,790.336200225275,-87.4157006690682
14.9756619585263,0.461979954801241,319.098709777314,786.497898057429,-91.0118971215067
15.0423221554271,0.461650640635637,319.115278386939,784.045679320903,-93.3081774910519
15.0846759711806,0.461437142124196,319.126249716316,782.487064657459,-94.7671626157887
15.1130394409959,0.461292314825452,319.133793682286,781.443051718622,-95.7442146194902
15.1206284326361,0.461253274825963,319.135843247486,781.000396163403,-96.1604672257305
15.1251643366519,0.461229814908054,319.137081909738,780.378589952741,-96.7479891717531
15.128848728759,0.461210660933968,319.138098718851,779.873500439492,-97.2252173523277
15.1325331208662,0.461191412651623,319.139125838683,779.368398508529,-97.7024455329022
15.1396114558331,0.461154168108055,319.14112834818,778.39797800476,-98.6192808803805
15.210394805503,0.460762593547435,319.163384391523,768.691208333205,-107.787634355163
15.4009100350804,0.459535830346863,319.246210617413,742.540871488154,-132.464496572646
15.5062189871355,0.458748650863217,319.307414511935,727.785932339914,-146.373860778641
15.590961676072,0.458056710211408,319.366181770332,715.279297367363,-158.158183776693
15.6757043650086,0.457311510677924,319.434445156088,702.763777834858,-169.942506774744
15.6847396337527,0.45722877123912,319.442324008527,700.945959430542,-171.656488545529
15.6937749024968,0.457145174114995,319.450371803685,698.963520994445,-173.52631520765
15.7028101712408,0.457060679752876,319.458595948274,696.980924737399,-175.396141869772
15.7142273106213,0.456952614821753,319.469244796501,694.475449336137,-177.758890806573
15.828398704426,0.455792419511865,319.592827276042,669.406239353302,-201.386380174588
15.8875813556582,0.455134105248547,319.669369202892,656.400438288521,-213.634084403834
15.9111174848534,0.454861503657648,319.702333420239,651.226084435243,-218.504828499978
15.9207708746623,0.454748082011706,319.716248707229,649.659687823411,-219.975766384544
